0taskID beam field RA Dec  Good noise bmaj bmin bpa
210214041 18 M1248+3356 192.5846460 33.7410530 0 24.5 25.70 11.32  0.21
210214041 19 M1248+3356 193.1474280 33.7378610 1 22.6 25.78 11.32  0.26
210214041 20 M1248+3356 193.7100210 33.7321180 1 27.2 25.90 11.36  0.31
210214041 21 M1248+3356 190.6075960 34.1373150 1 28.8 25.44 11.36  0.08
210214041 22 M1248+3356 191.1728710 34.1431470 1 23.2 25.50 11.36  0.11
210214041 23 M1248+3356 191.7383390 34.1463880 0 21.7 25.48 11.35  0.17
210214041 24 M1248+3356 192.3038890 34.1470360 0 27.3 25.68 11.30  0.20
210214041 25 M1248+3356 192.8694120 34.1450910 1 22.5 25.57 11.37  0.26
210214041 26 M1248+3356 193.4347970 34.1405550 1 31.4 25.36 11.25  0.25
210214041 27 M1248+3356 190.8841030 34.5457810 0 26.1 25.22 11.38  0.09
210214041 28 M1248+3356 191.4521980 34.5503870 0 22.9 25.22 11.39  0.14
210214041 29 M1248+3356 192.0204330 34.5523610 0 22.1 25.21 11.39  0.19
210214041 30 M1248+3356 192.5886950 34.5517030 0 22.4 25.23 11.39  0.24
210214041 31 M1248+3356 193.1568740 34.5484120 1 24.2 25.20 11.40  0.27
210214041 32 M1248+3356 193.7248580 34.5424920 1 29.6 25.26 11.39  0.34
210214041 33 M1248+3356 190.5926170 34.9476080 0 29.5 24.89 11.43  0.10
210214041 34 M1248+3356 191.1633350 34.9536170 0 24.8 24.94 11.41  0.14
210214041 35 M1248+3356 191.7342510 34.9569570 1 23.9 24.96 11.42  0.16
210214041 36 M1248+3356 192.3052520 34.9576250 0 26.6 25.31 11.60  0.19
210214041 37 M1248+3356 192.8762250 34.9556210 0 26.8 25.28 11.61  0.27
210214041 38 M1248+3356 193.4470560 34.9509460 0 29.3 25.31 11.60  0.28
210214041 39 M1248+3356 194.0176330 34.9436040 0 36.9 25.36 11.68  0.33
210215041 00 M1252+2904 193.0375000 29.0802780 0 24.4 29.37 11.26  0.09
210215041 01 M1252+2904 191.3143620 28.0562560 0 42.3 30.28 11.21  0.03
210215041 02 M1252+2904 191.8443710 28.0618560 0 29.0 30.24 11.21 -0.03
210215041 03 M1252+2904 192.3745840 28.0654210 1 26.2 30.23 11.19  0.05
210215041 04 M1252+2904 192.9049110 28.0669500 0 25.2 30.25 11.19  0.11
210215041 05 M1252+2904 193.4352610 28.0664400 0 26.9 30.27 11.19  0.14
210215041 06 M1252+2904 193.9655420 28.0638930 0 33.5 30.30 11.19  0.14
210215041 07 M1252+2904 194.4956650 28.0593100 0 35.7 30.30 11.19  0.19
210215041 08 M1252+2904 191.5736340 28.4644420 1 36.4 29.89 11.23  0.05
210215041 09 M1252+2904 192.1058280 28.4691040 0 26.4 29.86 11.23  0.02
210215041 10 M1252+2904 192.6381830 28.4716960 0 24.9 29.92 11.23  0.10
210215041 11 M1252+2904 193.1706070 28.4722140 0 24.4 29.88 11.22  0.15
210215041 12 M1252+2904 193.7030090 28.4706590 0 25.7 29.90 11.22  0.16
210215041 13 M1252+2904 194.2352950 28.4670320 0 27.5 29.93 11.22  0.17
210215041 14 M1252+2904 194.7673740 28.4613350 0 35.5 29.96 11.22  0.20
210215041 15 M1252+2904 191.8350030 28.8722680 0 26.5 29.51 11.25  0.10
210215041 16 M1252+2904 192.3693780 28.8759570 0 24.5 29.51 11.25  0.10
210215041 17 M1252+2904 192.9038700 28.8775390 0 25.1 29.54 11.24  0.09
210215041 18 M1252+2904 193.4383850 28.8770120 0 25.1 29.53 11.25  0.13
210215041 19 M1252+2904 193.9728300 28.8743760 0 24.7 29.56 11.25  0.15
210215041 20 M1252+2904 194.5071120 28.8696340 1 29.8 29.58 11.25  0.16
210215041 21 M1252+2904 191.5620970 29.2748470 0 31.1 29.16 11.28  0.06
210215041 22 M1252+2904 192.0984840 29.2796680 0 24.4 29.16 11.28  0.11
210215041 23 M1252+2904 192.6350350 29.2823480 0 27.4 29.16 11.28  0.14
210215041 24 M1252+2904 193.1716570 29.2828840 0 29.5 29.28 11.17  0.08
210215041 25 M1252+2904 193.7082550 29.2812760 0 24.9 29.19 11.27  0.12
210215041 26 M1252+2904 194.2447360 29.2775250 0 27.7 29.22 11.29  0.18
210215041 27 M1252+2904 191.8254870 29.6827610 0 27.5 28.81 11.31  0.10
210215041 28 M1252+2904 192.3640900 29.6865740 1 24.9 28.82 11.31  0.11
210215041 29 M1252+2904 192.9028120 29.6882090 1 24.7 28.83 11.32  0.13
210215041 30 M1252+2904 193.4415580 29.6876640 0 24.7 28.84 11.31  0.15
210215041 31 M1252+2904 193.9802320 29.6849400 1 26.1 28.86 11.31  0.16
210215041 32 M1252+2904 194.5187400 29.6800390 1 31.4 28.87 11.30  0.20
210215041 33 M1252+2904 191.5503770 30.0851700 1 33.0 28.47 11.34  0.07
210215041 34 M1252+2904 192.0910230 30.0901510 1 27.5 28.47 11.34  0.10
210215041 35 M1252+2904 192.6318370 30.0929190 0 27.0 28.48 11.34  0.13
210215041 36 M1252+2904 193.1727230 30.0934730 0 26.0 28.47 11.34  0.16
210215041 37 M1252+2904 193.7135850 30.0918120 1 26.3 28.50 11.34  0.20
210215041 38 M1252+2904 194.2543270 30.0879370 1 29.1 28.53 11.34  0.17
210215041 39 M1252+2904 194.7948520 30.0818500 1 39.7 28.60 11.37  0.21
210217142 00 S1529+5815 232.4625000 58.2655560 0 19.6 16.18 12.31  0.04
210217142 01 S1529+5815 229.6530740 57.2209340 1 32.9 16.45 12.33 -0.56
210217142 02 S1529+5815 230.5167010 57.2372550 1 23.2 16.43 12.32 -0.36
210217142 03 S1529+5815 231.3812130 57.2476490 1 21.1 16.42 12.32 -0.20
210217142 04 S1529+5815 232.2462180 57.2521060 1 20.7 16.37 12.28 -0.00
210217142 05 S1529+5815 233.1113210 57.2506200 1 20.7 16.37 12.28  0.17
210217142 06 S1529+5815 233.9761290 57.2431940 0 22.1 16.42 12.32  0.37
210217142 07 S1529+5815 234.8402470 57.2298340 0 26.6 16.39 12.29  0.58
210217142 08 S1529+5815 230.0580430 57.6347420 1 27.5 16.33 12.31 -0.55
210217142 09 S1529+5815 230.9318560 57.6483140 1 21.4 16.31 12.30 -0.33
210217142 10 S1529+5815 231.8063820 57.6558590 1 19.6 16.37 12.34 -0.06
210217142 11 S1529+5815 232.6812140 57.6573680 0 19.7 16.28 12.29  0.10
210217142 12 S1529+5815 233.5559450 57.6528400 1 20.3 16.29 12.29  0.29
210217142 13 S1529+5815 234.4301650 57.6422810 0 21.9 16.28 12.29  0.46
210217142 14 S1529+5815 235.3034700 57.6257000 0 28.1 16.31 12.29  0.68
210217142 15 S1529+5815 230.4724720 58.0473630 1 21.0 16.23 12.31 -0.40
210217142 16 S1529+5815 231.3566210 58.0580910 1 19.4 16.23 12.31 -0.30
210217142 17 S1529+5815 232.2412980 58.0626910 0 20.3 16.22 12.30 -0.04
210217142 18 S1529+5815 233.1260800 58.0611580 0 19.2 16.22 12.31  0.16
210217142 19 S1529+5815 234.0105460 58.0534930 1 19.1 16.23 12.31  0.37
210217142 20 S1529+5815 234.8942740 58.0397050 1 23.2 16.24 12.32  0.52
210217142 21 S1529+5815 230.0027820 58.4446820 1 22.4 16.17 12.32 -0.52
210217142 22 S1529+5815 230.8966520 58.4586890 1 19.1 16.16 12.32 -0.29
210217142 23 S1529+5815 231.7912860 58.4664770 1 18.0 16.15 12.32 -0.12
210217142 24 S1529+5815 232.6862470 58.4680340 0 18.1 16.14 12.32  0.06
210217142 25 S1529+5815 233.5810990 58.4633610 0 18.4 16.15 12.32  0.25
210217142 26 S1529+5815 234.4754050 58.4524620 1 21.7 16.16 12.33  0.44
210217142 27 S1529+5815 230.4261860 58.8575370 0 21.2 16.09 12.33 -0.48
210217142 28 S1529+5815 231.3308850 58.8686100 1 19.2 16.08 12.34 -0.22
210217142 29 S1529+5815 232.2361490 58.8733570 0 18.0 16.08 12.33 -0.07
210217142 30 S1529+5815 233.1415260 58.8717750 0 18.4 16.08 12.34  0.16
210217142 31 S1529+5815 234.0465630 58.8638630 0 20.1 16.08 12.34  0.42
210217142 32 S1529+5815 234.9508110 58.8496330 1 24.7 16.08 12.34  0.65
210217142 33 S1529+5815 229.9449230 59.2545160 1 24.8 16.02 12.34 -0.60
210217142 34 S1529+5815 230.8597920 59.2689740 0 20.9 16.02 12.35 -0.39
210217142 35 S1529+5815 231.7754790 59.2770110 1 19.9 16.01 12.35 -0.19
210217142 36 S1529+5815 232.6915170 59.2786190 1 19.6 16.01 12.35  0.06
210217142 37 S1529+5815 233.6074380 59.2737960 1 20.5 16.01 12.35  0.31
210217142 38 S1529+5815 234.5227740 59.2625470 1 22.0 16.02 12.35  0.49
210217142 39 S1529+5815 235.4370590 59.2448850 1 28.9 16.09 12.40  0.71
210218001 00 S0314+3848 48.6583330 38.8088890 1 21.3 21.91 11.45 -0.15
210218001 01 S0314+3848 46.7342920 37.7799780 1 34.0 22.52 11.44 -0.24
210218001 02 S0314+3848 47.3260440 37.7881230 1 25.5 22.48 11.42 -0.18
210218001 03 S0314+3848 47.9180800 37.7933090 1 22.9 22.41 11.39 -0.15
210218001 04 S0314+3848 48.5102750 37.7955320 1 23.1 22.40 11.40 -0.17
210218001 05 S0314+3848 49.1025000 37.7947910 1 23.1 22.42 11.39 -0.11
210218001 06 S0314+3848 49.6946320 37.7910860 0 24.9 22.42 11.40 -0.08
210218001 07 S0314+3848 50.2865410 37.7844200 1 30.7 22.50 11.43 -0.02
210218001 08 S0314+3848 47.0209440 38.1895180 1 29.3 22.24 11.43 -0.23
210218001 09 S0314+3848 47.6161890 38.1962840 0 23.5 22.21 11.41 -0.21
210218001 10 S0314+3848 48.2116600 38.2000440 1 21.4 22.21 11.41 -0.16
210218001 11 S0314+3848 48.8072270 38.2007960 0 21.6 22.22 11.42 -0.12
210218001 12 S0314+3848 49.4027620 38.1985400 0 22.4 22.21 11.41 -0.09
210218001 13 S0314+3848 49.9981360 38.1932760 1 24.7 22.23 11.42 -0.03
210218001 14 S0314+3848 50.5932210 38.1850100 0 32.2 22.21 11.42 -0.03
210218001 15 S0314+3848 47.3109310 38.5984900 1 23.2 22.01 11.43 -0.23
210218001 16 S0314+3848 47.9096810 38.6038310 0 21.7 22.02 11.43 -0.19
210218001 17 S0314+3848 48.5085940 38.6061200 0 22.2 22.03 11.44 -0.14
210218001 18 S0314+3848 49.1075410 38.6053570 0 22.1 22.03 11.44 -0.10
210218001 19 S0314+3848 49.7063880 38.6015420 1 20.8 22.03 11.44 -0.06
210218001 20 S0314+3848 50.3050070 38.5946770 1 25.1 22.04 11.44 -0.03
210218001 21 S0314+3848 47.0022670 38.9998550 1 25.4 21.83 11.47 -0.27
210218001 22 S0314+3848 47.6042980 39.0068200 0 21.0 21.82 11.46 -0.22
210218001 23 S0314+3848 48.2065620 39.0106910 0 20.4 21.83 11.46 -0.20
210218001 24 S0314+3848 48.8089260 39.0114650 1 20.1 21.83 11.46 -0.13
210218001 25 S0314+3848 49.4112560 39.0091420 1 20.8 21.84 11.46 -0.10
210218001 26 S0314+3848 50.0134200 39.0037240 0 24.2 21.84 11.47 -0.03
210218001 27 S0314+3848 47.2954720 39.4089370 0 23.4 21.67 11.49 -0.23
210218001 28 S0314+3848 47.9010890 39.4144330 0 28.0 21.65 11.48 -0.21
210218001 29 S0314+3848 48.5068760 39.4167900 0 28.2 21.64 11.48 -0.16
210218001 30 S0314+3848 49.1126960 39.4160040 1 20.5 21.66 11.49 -0.11
210218001 31 S0314+3848 49.7184150 39.4120770 1 22.6 21.65 11.49 -0.06
210218001 32 S0314+3848 50.3238970 39.4050120 1 27.5 21.66 11.50  0.03
210218001 33 S0314+3848 46.9831600 39.8101070 1 27.6 21.48 11.51 -0.26
210218001 34 S0314+3848 47.5921330 39.8172740 1 23.0 21.47 11.51 -0.21
210218001 35 S0314+3848 48.2013470 39.8212570 1 22.1 21.47 11.51 -0.17
210218001 36 S0314+3848 48.8106640 39.8220540 1 23.3 21.48 11.52 -0.12
210218001 37 S0314+3848 49.4199470 39.8196640 0 22.8 21.48 11.53  0.01
210218001 38 S0314+3848 50.0290580 39.8140880 1 24.7 21.50 11.54  0.06
210218001 39 S0314+3848 50.6378590 39.8053320 1 32.5 21.58 11.56  0.05
210219080 00 S1137+5324 174.3916670 53.4013890 0 18.5 17.17 12.14 -0.31
210219080 01 S1137+5324 171.9011360 52.3619440 1 32.5 17.51 12.15 -0.74
210219080 02 S1137+5324 172.6668880 52.3755710 1 23.9 17.51 12.15 -0.54
210219080 03 S1137+5324 173.4332560 52.3842490 1 21.4 17.48 12.14 -0.39
210219080 04 S1137+5324 174.1999680 52.3879700 1 20.5 17.42 12.11 -0.33
210219080 05 S1137+5324 174.9667480 52.3867290 1 21.3 17.50 12.16 -0.13
210219080 06 S1137+5324 175.7333220 52.3805290 1 22.7 17.50 12.16 -0.03
210219080 07 S1137+5324 176.4994160 52.3693750 1 27.3 17.50 12.16  0.11
210219080 08 S1137+5324 172.2641390 52.7743600 1 27.2 17.36 12.13 -0.69
210219080 09 S1137+5324 173.0374160 52.7856810 1 21.3 17.37 12.15 -0.47
210219080 10 S1137+5324 173.8111850 52.7919740 1 19.2 17.33 12.12 -0.41
210219080 11 S1137+5324 174.5851670 52.7932320 0 19.3 17.32 12.12 -0.27
210219080 12 S1137+5324 175.3590780 52.7894560 0 21.6 17.32 12.12 -0.18
210219080 13 S1137+5324 176.1326360 52.7806480 1 22.6 17.41 12.17  0.06
210219080 14 S1137+5324 176.9055600 52.7668170 1 28.2 17.41 12.17  0.16
210219080 15 S1137+5324 172.6342020 53.1857840 1 20.5 17.25 12.14 -0.60
210219080 16 S1137+5324 173.4150860 53.1947230 1 19.8 17.32 12.19 -0.41
210219080 17 S1137+5324 174.1963330 53.1985560 0 19.3 17.23 12.13 -0.30
210219080 18 S1137+5324 174.9776520 53.1972780 0 19.6 17.24 12.15 -0.20
210219080 19 S1137+5324 175.7587540 53.1908920 1 19.9 17.24 12.14 -0.05
210219080 20 S1137+5324 176.5393480 53.1794020 1 23.3 17.27 12.16  0.08
210219080 21 S1137+5324 172.2234480 53.5844610 1 23.8 17.23 12.20 -0.69
210219080 22 S1137+5324 173.0114990 53.5961220 1 20.2 17.23 12.21 -0.47
210219080 23 S1137+5324 173.8000730 53.6026030 1 19.2 17.19 12.19 -0.40
210219080 24 S1137+5324 174.5888710 53.6039000 1 18.8 17.16 12.17 -0.24
210219080 25 S1137+5324 175.3775940 53.6000100 1 19.6 17.16 12.18 -0.08
210219080 26 S1137+5324 176.1659440 53.5909380 0 23.8 17.14 12.15 -0.03
210219080 27 S1137+5324 172.6002530 53.9960690 1 22.6 17.10 12.20 -0.59
210219080 28 S1137+5324 173.3962130 54.0052760 1 20.0 17.13 12.22 -0.43
210219080 29 S1137+5324 174.1925570 54.0092240 1 19.5 17.13 12.22 -0.27
210219080 30 S1137+5324 174.9889780 54.0079080 1 24.8 17.87 12.68 -0.19
210219080 31 S1137+5324 175.7851680 54.0013300 1 21.5 17.06 12.18 -0.01
210219080 32 S1137+5324 176.5808210 53.9894960 0 24.6 17.15 12.23  0.16
210219080 33 S1137+5324 172.1811710 54.3944660 1 26.7 17.05 12.23 -0.63
210219080 34 S1137+5324 172.9845720 54.4064750 1 21.9 17.00 12.21 -0.55
210219080 35 S1137+5324 173.7885270 54.4131510 1 20.9 16.97 12.20 -0.36
210219080 36 S1137+5324 174.5927200 54.4144860 1 21.2 17.03 12.23 -0.25
210219080 37 S1137+5324 175.3968340 54.4104800 1 21.8 17.03 12.24 -0.05
210219080 38 S1137+5324 176.2005520 54.4011370 1 23.3 17.03 12.23  0.04
210219080 39 S1137+5324 177.0035580 54.3864650 0 29.1 16.96 12.19  0.07
210220001 00 S0001+2904  0.4083330 29.0802780 1 22.1 28.00 10.82  0.14
210220001 01 S0001+2904 358.6851950 28.0562560 0 33.9 28.89 10.75  0.12
210220001 02 S0001+2904 359.2152040 28.0618560 0 25.3 28.88 10.74  0.14
210220001 03 S0001+2904 359.7454170 28.0654210 0 22.6 28.82 10.75  0.10
210220001 04 S0001+2904  0.2757440 28.0669500 1 23.4 28.93 10.73  0.17
210220001 05 S0001+2904  0.8060940 28.0664400 1 23.4 28.95 10.73  0.20
210220001 06 S0001+2904  1.3363750 28.0638930 0 24.7 28.88 10.74  0.15
210220001 07 S0001+2904  1.8664980 28.0593100 1 30.1 28.89 10.75  0.17
210220001 08 S0001+2904 358.9444670 28.4644420 0 32.4 28.92 10.95  0.09
210220001 09 S0001+2904 359.4766610 28.4691040 0 23.8 28.46 10.77  0.10
210220001 10 S0001+2904  0.0090160 28.4716960 1 20.7 28.58 10.76  0.17
210220001 11 S0001+2904  0.5414400 28.4722140 1 21.9 28.52 10.76  0.16
210220001 12 S0001+2904  1.0738420 28.4706590 1 22.5 28.60 10.76  0.22
210220001 13 S0001+2904  1.6061280 28.4670320 0 24.6 28.52 10.77  0.18
210220001 14 S0001+2904  2.1382070 28.4613350 1 31.2 28.53 10.77  0.21
210220001 15 S0001+2904 359.2058360 28.8722680 0 22.8 28.15 10.81  0.10
210220001 16 S0001+2904 359.7402110 28.8759570 1 21.7 28.17 10.81  0.11
210220001 17 S0001+2904  0.2747030 28.8775390 0 21.7 28.15 10.81  0.13
210220001 18 S0001+2904  0.8092180 28.8770120 1 21.0 28.26 10.79  0.22
210220001 19 S0001+2904  1.3436630 28.8743760 0 21.3 28.16 10.80  0.16
210220001 20 S0001+2904  1.8779450 28.8696340 1 24.7 28.18 10.80  0.20
210220001 21 S0001+2904 358.9329300 29.2748470 1 25.0 27.86 10.82  0.13
210220001 22 S0001+2904 359.4693170 29.2796680 1 21.3 27.89 10.80  0.17
210220001 23 S0001+2904  0.0058680 29.2823480 1 20.4 27.84 10.83  0.15
210220001 24 S0001+2904  0.5424900 29.2828840 1 20.5 27.87 10.82  0.17
210220001 25 S0001+2904  1.0790880 29.2812760 1 20.9 27.90 10.82  0.22
210220001 26 S0001+2904  1.6155690 29.2775250 1 23.8 27.85 10.83  0.19
210220001 27 S0001+2904 359.1963200 29.6827610 0 22.8 27.52 10.86  0.11
210220001 28 S0001+2904 359.7349230 29.6865740 0 22.9 27.52 10.86  0.15
210220001 29 S0001+2904  0.2736450 29.6882090 1 21.4 27.53 10.86  0.17
210220001 30 S0001+2904  0.8123910 29.6876640 1 25.2 29.89 11.02  1.00
210220001 31 S0001+2904  1.3510650 29.6849400 1 22.0 27.59 10.85  0.24
210220001 32 S0001+2904  1.8895730 29.6800390 1 26.9 27.64 10.85  0.27
210220001 33 S0001+2904 358.9212100 30.0851700 1 27.0 27.16 10.89  0.09
210220001 34 S0001+2904 359.4618560 30.0901510 1 23.1 27.17 10.89  0.11
210220001 35 S0001+2904  0.0026700 30.0929190 1 22.8 27.21 10.89  0.14
210220001 36 S0001+2904  0.5435560 30.0934730 0 22.5 27.24 10.88  0.22
210220001 37 S0001+2904  1.0844180 30.0918120 1 22.5 27.24 10.88  0.22
210220001 38 S0001+2904  1.6251600 30.0879370 1 24.9 27.22 10.88  0.21
210220001 39 S0001+2904  2.1656850 30.0818500 1 31.2 27.31 10.87  0.29
210221037 00 S2053+3622 313.4000000 36.3766670 0 32.0 23.20 11.32  0.35
210221037 01 S2053+3622 311.5355980 35.3490850 1 35.9 23.82 11.28  0.22
210221037 02 S2053+3622 312.1090230 35.3565380 1 27.6 23.70 11.24  0.26
210221037 03 S2053+3622 312.6827070 35.3612830 0 23.7 23.72 11.23  0.31
210221037 04 S2053+3622 313.2565340 35.3633180 0 24.5 23.82 11.27  0.33
210221037 05 S2053+3622 313.8303900 35.3626400 1 23.5 23.74 11.23  0.37
210221037 06 S2053+3622 314.4041600 35.3592490 0 25.4 23.78 11.25  0.38
210221037 07 S2053+3622 314.9777290 35.3531490 0 31.7 23.75 11.23  0.43
210221037 08 S2053+3622 311.8141170 35.7582580 1 31.3 23.50 11.28  0.22
210221037 09 S2053+3622 312.3906480 35.7644510 1 24.9 23.49 11.26  0.29
210221037 10 S2053+3622 312.9673840 35.7678930 0 21.5 23.50 11.26  0.32
210221037 11 S2053+3622 313.5442080 35.7685820 0 22.1 23.52 11.26  0.36
210221037 12 S2053+3622 314.1210020 35.7665160 0 23.1 23.52 11.26  0.38
210221037 13 S2053+3622 314.6976500 35.7616980 1 25.2 23.52 11.26  0.41
210221037 14 S2053+3622 315.2740360 35.7541310 0 33.2 23.62 11.29  0.48
210221037 15 S2053+3622 312.0956070 36.1669190 0 24.0 23.28 11.29  0.27
210221037 16 S2053+3622 312.6752510 36.1718100 0 22.8 23.27 11.28  0.29
210221037 17 S2053+3622 313.2550430 36.1739060 0 23.4 23.28 11.29  0.33
210221037 18 S2053+3622 313.8348640 36.1732080 0 21.5 23.30 11.29  0.37
210221037 19 S2053+3622 314.4145970 36.1697140 0 21.3 23.30 11.29  0.41
210221037 20 S2053+3622 314.9941220 36.1634270 0 27.7 23.40 11.32  0.44
210221037 21 S2053+3622 311.7975530 36.5686160 0 26.2 23.07 11.32  0.25
210221037 22 S2053+3622 312.3801030 36.5749960 0 22.1 23.05 11.31  0.31
210221037 23 S2053+3622 312.9628630 36.5785420 0 32.8 23.10 11.32  0.35
210221037 24 S2053+3622 313.5457150 36.5792510 0 22.9 23.08 11.32  0.36
210221037 25 S2053+3622 314.1285360 36.5771240 0 20.9 23.06 11.30  0.40
210221037 26 S2053+3622 314.7112060 36.5721600 0 25.4 23.13 11.34  0.43
210221037 27 S2053+3622 312.0819090 36.9773800 0 24.9 22.86 11.34  0.29
210221037 28 S2053+3622 312.6676380 36.9824170 0 21.3 22.83 11.33  0.31
210221037 29 S2053+3622 313.2535200 36.9845760 0 21.4 22.85 11.33  0.34
210221037 30 S2053+3622 313.8394330 36.9838560 0 20.9 22.85 11.33  0.41
210221037 31 S2053+3622 314.4252530 36.9802580 0 22.6 22.88 11.34  0.42
210221037 32 S2053+3622 315.0108600 36.9737830 0 27.5 22.90 11.34  0.47
210221037 33 S2053+3622 311.7806390 37.3788900 0 27.6 22.64 11.37  0.25
210221037 34 S2053+3622 312.3693340 37.3854590 0 23.4 22.71 11.40  0.32
210221037 35 S2053+3622 312.9582470 37.3891100 0 22.3 22.65 11.37  0.34
210221037 36 S2053+3622 313.5472540 37.3898400 0 22.5 22.64 11.36  0.36
210221037 37 S2053+3622 314.1362290 37.3876490 0 22.3 22.67 11.37  0.42
210221037 38 S2053+3622 314.7250480 37.3825390 0 24.4 22.68 11.37  0.44
210221037 39 S2053+3622 315.3135880 37.3745120 0 32.1 22.78 11.40  0.49
210221078 00 S1155+5324 178.9500000 53.4013890 1 22.8 17.28 12.20  0.01
210221078 01 S1155+5324 176.4594690 52.3619440 1 36.9 17.49 12.16 -0.36
210221078 02 S1155+5324 177.2252210 52.3755710 1 28.2 17.51 12.16 -0.25
210221078 03 S1155+5324 177.9915890 52.3842490 1 24.8 17.51 12.16 -0.04
210221078 04 S1155+5324 178.7583010 52.3879700 0 24.8 17.51 12.15  0.02
210221078 05 S1155+5324 179.5250810 52.3867290 1 24.5 17.52 12.15  0.13
210221078 06 S1155+5324 180.2916550 52.3805290 0 26.0 17.51 12.15  0.24
210221078 07 S1155+5324 181.0577490 52.3693750 0 33.0 17.55 12.16  0.66
210221078 08 S1155+5324 176.8224720 52.7743600 0 32.9 17.43 12.18 -0.14
210221078 09 S1155+5324 177.5957490 52.7856810 1 25.1 17.43 12.18  0.00
210221078 10 S1155+5324 178.3695180 52.7919740 0 22.7 17.42 12.17 -0.03
210221078 11 S1155+5324 179.1435000 52.7932320 1 23.5 17.42 12.17  0.08
210221078 12 S1155+5324 179.9174110 52.7894560 1 23.7 17.43 12.17  0.31
210221078 13 S1155+5324 180.6909690 52.7806480 0 25.5 17.44 12.17  0.55
210221078 14 S1155+5324 181.4638930 52.7668170 0 34.1 17.45 12.18  0.72
210221078 15 S1155+5324 177.1925350 53.1857840 0 24.1 17.35 12.20  0.04
210221078 16 S1155+5324 177.9734190 53.1947230 0 22.1 17.35 12.20  0.15
210221078 17 S1155+5324 178.7546660 53.1985560 1 22.4 17.33 12.19  0.03
210221078 18 S1155+5324 179.5359850 53.1972780 1 21.5 17.33 12.18  0.12
210221078 19 S1155+5324 180.3170870 53.1908920 0 22.3 17.35 12.19  0.46
210221078 20 S1155+5324 181.0976810 53.1794020 1 26.1 17.34 12.18  0.39
210221078 21 S1155+5324 176.7817810 53.5844610 0 25.9 17.23 12.21 -0.19
210221078 22 S1155+5324 177.5698320 53.5961220 1 21.6 17.24 12.20 -0.19
210221078 23 S1155+5324 178.3584060 53.6026030 0 20.7 17.25 12.21  0.17
210221078 24 S1155+5324 179.1472040 53.6039000 0 20.2 17.20 12.18 -0.45
210221078 25 S1155+5324 179.9359270 53.6000100 0 21.2 17.25 12.20  0.37
210221078 26 S1155+5324 180.7242770 53.5909380 0 25.0 17.26 12.20  0.56
210221078 27 S1155+5324 177.1585860 53.9960690 0 24.3 17.17 12.23  0.02
210221078 28 S1155+5324 177.9545460 54.0052760 0 21.7 17.15 12.22  0.13
210221078 29 S1155+5324 178.7508900 54.0092240 1 20.6 17.15 12.22  0.05
210221078 30 S1155+5324 179.5473110 54.0079080 0 21.5 17.18 12.23  0.45
210221078 31 S1155+5324 180.3435010 54.0013300 0 23.9 17.16 12.21  0.49
210221078 32 S1155+5324 181.1391540 53.9894960 1 26.8 17.16 12.21  0.53
210221078 33 S1155+5324 176.7395040 54.3944660 0 28.7 17.05 12.23 -0.41
210221078 34 S1155+5324 177.5429050 54.4064750 0 23.9 17.06 12.24 -0.03
210221078 35 S1155+5324 178.3468600 54.4131510 1 22.9 17.05 12.23  0.01
210221078 36 S1155+5324 179.1510530 54.4144860 1 23.0 17.05 12.23  0.07
210221078 37 S1155+5324 179.9551670 54.4104800 1 22.4 17.03 12.21 -0.15
210221078 38 S1155+5324 180.7588850 54.4011370 1 24.4 17.07 12.23  0.46
210221078 39 S1155+5324 181.5618910 54.3864650 0 31.6 17.06 12.23  0.61
210222001 00 S0008+3356  2.1625000 33.9444440 0 23.9 24.61 11.14  0.36
210222001 01 S0008+3356  0.3509880 32.9181120 1 36.4 25.35 11.11  0.27
210222001 02 S0008+3356  0.9081590 32.9249150 1 27.1 25.28 11.09  0.30
210222001 03 S0008+3356  1.4655670 32.9292460 1 24.3 25.20 11.08  0.19
210222001 04 S0008+3356  2.0231070 32.9311020 1 24.8 25.29 11.09  0.36
210222001 05 S0008+3356  2.5806730 32.9304830 1 24.9 25.37 11.11  0.40
210222001 06 S0008+3356  3.1381600 32.9273890 0 26.1 25.31 11.10  0.40
210222001 07 S0008+3356  3.6954630 32.9218220 0 33.9 25.20 11.07  0.29
210222001 08 S0008+3356  0.6222930 33.3269400 1 33.9 24.99 11.13  0.14
210222001 09 S0008+3356  1.1822280 33.3325950 0 24.7 25.02 11.11  0.31
210222001 10 S0008+3356  1.7423500 33.3357380 0 22.3 24.98 11.08  0.36
210222001 11 S0008+3356  2.3025520 33.3363660 0 24.0 24.96 11.11  0.25
210222001 12 S0008+3356  2.8627280 33.3344800 0 25.5 24.99 11.10  0.38
210222001 13 S0008+3356  3.4227700 33.3300810 0 26.5 24.97 11.11  0.31
210222001 14 S0008+3356  3.9825710 33.3231710 1 33.8 25.03 11.10  0.49
210222001 15 S0008+3356  0.8962450 33.7353080 1 24.4 24.74 11.14  0.24
210222001 16 S0008+3356  1.4589460 33.7397760 1 23.9 24.77 11.17  0.18
210222001 17 S0008+3356  2.0217820 33.7416910 0 24.5 24.69 11.15  0.18
210222001 18 S0008+3356  2.5846460 33.7410530 0 23.8 24.74 11.13  0.40
210222001 19 S0008+3356  3.1474280 33.7378610 0 22.7 24.70 11.13  0.32
